Date,Open,High,Low,Close,Adj Close,Volume
2014-11-14,66.919998,66.919998,66.720001,66.839996,62.715794,35600
2014-11-17,66.720001,67.169998,66.720001,66.959999,62.828392,69100
2014-11-18,67.330002,67.839996,67.330002,67.769997,63.588406,14900
2014-11-19,67.480003,67.610001,67.300003,67.480003,63.316322,64900
2014-11-20,67.349998,67.589996,67.129997,67.430000,63.269398,29000
2014-11-21,68.129997,68.129997,67.690002,67.800003,63.616581,27900
2014-11-24,68.160004,68.169998,68.019997,68.139999,63.935596,76900
2014-11-25,68.339996,68.379997,68.120003,68.250000,64.038803,23600
2014-11-26,68.449997,68.730003,68.360001,68.730003,64.489189,21700
2014-11-28,68.830002,69.220001,68.830002,68.849998,64.601776,14800
2014-12-01,68.379997,68.699997,68.309998,68.370003,64.151390,28600
2014-12-02,68.459999,68.900002,68.459999,68.820000,64.573647,35100
2014-12-03,68.879997,69.029999,68.730003,68.949997,64.695595,16600
2014-12-04,68.940002,69.129997,68.750000,68.980003,64.723763,16400
2014-12-05,69.239998,69.320000,69.040001,69.209999,64.939560,25000
2014-12-08,69.309998,69.449997,68.739998,68.970001,64.714378,60600
2014-12-09,68.250000,68.949997,68.040001,68.949997,64.695595,34800
2014-12-10,68.669998,68.669998,67.849998,67.910004,63.719784,22100
2014-12-11,68.080002,68.959999,68.080002,68.279999,64.066948,29400
2014-12-12,67.669998,68.379997,67.489998,67.510002,63.344467,44500
2014-12-15,67.800003,67.860001,66.730003,67.040001,62.903454,22000
2014-12-16,66.800003,67.709999,66.300003,66.300003,62.209118,15700
2014-12-17,66.470001,67.519997,66.419998,67.430000,63.269398,34900
2014-12-18,68.220001,69.199997,68.220001,69.199997,64.930206,18300
2014-12-19,69.629997,69.750000,69.129997,69.230003,64.958313,56400
2014-12-22,69.080002,69.290001,68.940002,69.239998,64.967705,15600
2014-12-23,69.580002,69.589996,68.660004,68.879997,64.629929,32600
2014-12-24,68.730003,68.930000,68.730003,68.739998,64.721252,35800
2014-12-26,69.019997,69.220001,68.949997,69.059998,65.022545,36000
2014-12-29,69.000000,69.239998,68.930000,69.040001,65.003708,99700
2014-12-30,69.070000,69.070000,68.500000,68.500000,64.495285,209500
2014-12-31,68.820000,69.010002,67.970001,68.059998,64.080994,25900
2015-01-02,68.389999,68.559998,67.529999,67.949997,63.977467,13500
2015-01-05,67.629997,67.629997,66.949997,67.070000,63.148884,27400
2015-01-06,67.379997,67.519997,66.199997,66.500000,62.612209,73600
2015-01-07,67.250000,67.779999,67.099998,67.599998,63.647907,193100
2015-01-08,68.320000,69.070000,68.180000,68.980003,64.947220,109000
2015-01-09,69.309998,69.309998,68.379997,68.620003,64.608276,46900
2015-01-12,68.750000,68.750000,68.059998,68.220001,64.231674,41900
2015-01-13,68.910004,69.209999,67.580002,67.989998,64.015099,45300
2015-01-14,67.339996,67.910004,67.339996,67.760002,63.798557,71200
2015-01-15,67.879997,68.080002,67.169998,67.309998,63.374855,44100
2015-01-16,67.320000,68.239998,67.150002,68.129997,64.146927,36900
2015-01-20,68.570000,68.629997,67.739998,68.500000,64.495285,92600
2015-01-21,68.379997,68.970001,68.339996,68.769997,64.749519,27700
2015-01-22,69.300003,69.949997,68.580002,69.949997,65.860512,224000
2015-01-23,69.989998,70.099998,69.699997,69.809998,65.728691,40300
2015-01-26,69.830002,69.959999,69.419998,69.879997,65.794609,40000
2015-01-27,69.180000,69.360001,68.449997,68.989998,64.956650,30800
2015-01-28,69.230003,69.570000,68.199997,68.199997,64.212822,48400
2015-01-29,68.300003,68.980003,67.769997,68.849998,64.824821,61300
2015-01-30,68.309998,68.669998,67.500000,67.589996,63.638489,31300
2015-02-02,67.599998,68.099998,66.900002,68.089996,64.109261,79200
2015-02-03,68.470001,68.760002,67.910004,68.739998,64.721252,53100
2015-02-04,68.480003,69.050003,68.389999,68.629997,64.617699,48400
2015-02-05,68.949997,69.400002,68.949997,69.379997,65.323845,123500
2015-02-06,69.500000,69.510002,68.639999,68.709999,64.693008,21400
2015-02-09,68.599998,68.660004,68.099998,68.279999,64.288147,21000
2015-02-10,68.720001,69.389999,68.540001,69.230003,65.182602,26600
2015-02-11,69.440002,69.680000,69.169998,69.589996,65.521561,85000
2015-02-12,69.980003,70.040001,69.599998,70.040001,65.945251,41200
2015-02-13,70.209999,70.209999,69.830002,70.129997,66.029991,21600
2015-02-17,70.239998,70.480003,70.099998,70.430000,66.312462,16600
2015-02-18,70.150002,70.639999,70.150002,70.639999,66.510185,24300
2015-02-19,70.669998,70.900002,70.570000,70.680000,66.547859,59200
2015-02-20,70.690002,71.309998,70.519997,71.260002,67.093933,33700
2015-02-23,71.419998,71.559998,71.360001,71.510002,67.329308,20700
2015-02-24,71.500000,71.669998,71.379997,71.589996,67.404648,92200
2015-02-25,71.379997,71.690002,71.320000,71.419998,67.244591,27500
2015-02-26,71.540001,71.580002,71.250000,71.529999,67.348137,28600
2015-02-27,71.550003,71.550003,71.220001,71.260002,67.093933,30500
2015-03-02,71.470001,71.750000,71.430000,71.699997,67.508217,39600
2015-03-03,71.699997,71.699997,70.870003,71.220001,67.056252,55800
2015-03-04,71.099998,71.199997,70.639999,71.129997,66.971535,32400
2015-03-05,71.389999,71.470001,71.019997,71.290001,67.122177,29300
2015-03-06,70.889999,71.010002,70.150002,70.150002,66.048820,36300
2015-03-09,70.370003,70.639999,70.199997,70.580002,66.453697,24500
2015-03-10,70.029999,70.029999,69.489998,69.489998,65.427406,35700
2015-03-11,69.699997,69.779999,69.339996,69.339996,65.286179,35000
2015-03-12,69.500000,70.150002,69.400002,70.120003,66.020592,30800
2015-03-13,70.059998,70.099998,69.480003,69.820000,65.738113,15700
2015-03-16,70.029999,70.959999,70.029999,70.889999,66.745575,19100
2015-03-17,70.559998,70.970001,70.550003,70.940002,66.792641,20100
2015-03-18,70.779999,71.930000,70.349998,71.699997,67.508217,22200
2015-03-19,71.779999,71.879997,71.550003,71.800003,67.602364,14700
2015-03-20,72.010002,72.489998,72.010002,72.339996,68.110779,21000
2015-03-23,72.150002,72.320000,71.970001,71.970001,67.762436,37600
2015-03-24,71.930000,72.239998,71.610001,71.610001,67.423454,26600
2015-03-25,71.309998,71.489998,69.910004,69.919998,66.028671,26600
2015-03-26,69.580002,70.300003,69.269997,69.940002,66.047562,25200
2015-03-27,70.209999,70.599998,69.970001,70.459999,66.538612,23900
2015-03-30,71.010002,71.180000,70.919998,71.110001,67.152443,24000
2015-03-31,70.599998,70.900002,70.180000,70.300003,66.387527,85700
2015-04-01,70.059998,70.059998,69.250000,69.720001,65.839806,77100
2015-04-02,69.860001,70.150002,69.800003,69.889999,66.000336,13900
2015-04-06,69.500000,70.480003,69.500000,70.239998,66.330856,25600
2015-04-07,70.400002,70.720001,70.220001,70.220001,66.311974,82000
2015-04-08,70.440002,70.610001,70.290001,70.459999,66.538612,18400
2015-04-09,70.589996,70.800003,70.290001,70.699997,66.765251,15800
2015-04-10,70.760002,71.120003,70.690002,71.099998,67.142982,55200
2015-04-13,71.230003,71.339996,70.730003,70.730003,66.793579,37200
2015-04-14,70.639999,70.820000,70.300003,70.650002,66.718040,121000
2015-04-15,70.989998,71.120003,70.790001,70.879997,66.935242,69000
2015-04-16,70.839996,71.029999,70.720001,70.919998,66.973030,110700
2015-04-17,70.550003,70.550003,69.769997,70.059998,66.160873,28700
2015-04-20,70.500000,70.919998,70.459999,70.820000,66.878593,72600
2015-04-21,71.040001,71.300003,70.919998,71.029999,67.076897,28200
2015-04-22,71.250000,71.330002,70.699997,71.269997,67.303528,32900
2015-04-23,71.070000,71.570000,70.980003,71.370003,67.397964,11500
2015-04-24,71.370003,71.580002,71.370003,71.489998,67.511292,14100
2015-04-27,71.760002,71.760002,70.870003,70.930000,66.982483,22500
2015-04-28,70.919998,71.230003,70.309998,71.000000,67.048561,29800
2015-04-29,70.809998,70.870003,70.120003,70.540001,66.614166,97200
2015-04-30,70.349998,70.349998,69.239998,69.570000,65.698143,22800
2015-05-01,69.930000,70.669998,69.930000,70.629997,66.699142,22000
2015-05-04,70.970001,71.139999,70.750000,70.800003,66.859688,14500
2015-05-05,70.610001,70.610001,69.730003,69.750000,65.868126,13600
2015-05-06,70.050003,70.050003,69.070000,69.470001,65.603691,24500
2015-05-07,69.699997,70.129997,69.550003,70.059998,66.160873,38400
2015-05-08,70.709999,71.040001,70.709999,70.959999,67.010780,18900
2015-05-11,71.029999,71.110001,70.690002,70.730003,66.793579,29700
2015-05-12,70.349998,70.680000,70.019997,70.480003,66.557495,14300
2015-05-13,70.690002,70.980003,70.470001,70.559998,66.633057,19100
2015-05-14,70.989998,71.610001,70.860001,71.550003,67.567955,13200
2015-05-15,71.660004,71.839996,71.470001,71.699997,67.709602,55300
2015-05-18,71.709999,72.199997,71.709999,72.080002,68.068451,20100
2015-05-19,72.260002,72.279999,71.959999,72.059998,68.049568,27300
2015-05-20,72.099998,72.320000,71.800003,72.040001,68.030693,35200
2015-05-21,71.910004,72.269997,71.910004,72.139999,68.125114,34500
2015-05-22,72.000000,72.279999,72.000000,72.029999,68.021240,32200
2015-05-26,71.949997,71.949997,71.169998,71.300003,67.331871,22400
2015-05-27,71.550003,72.260002,71.550003,72.239998,68.219536,13800
2015-05-28,72.139999,72.160004,71.839996,72.139999,68.125114,10700
2015-05-29,72.040001,72.169998,71.550003,71.910004,67.907936,50300
2015-06-01,72.150002,72.220001,71.550003,71.970001,67.964577,23300
2015-06-02,71.800003,71.940002,71.580002,71.660004,67.671844,19000
2015-06-03,71.830002,71.970001,71.690002,71.769997,67.775703,24700
2015-06-04,71.599998,71.730003,71.029999,71.209999,67.246872,34400
2015-06-05,71.080002,71.209999,70.820000,71.000000,67.048561,16500
2015-06-08,70.820000,70.930000,70.540001,70.580002,66.651939,10700
2015-06-09,70.680000,70.699997,70.010002,70.639999,66.708603,21200
2015-06-10,70.809998,71.559998,70.800003,71.500000,67.520729,10100
2015-06-11,71.680000,71.919998,71.660004,71.699997,67.709602,21500
2015-06-12,71.449997,71.489998,71.239998,71.309998,67.341316,13200
2015-06-15,70.989998,71.449997,70.750000,71.260002,67.294090,12200
2015-06-16,71.339996,71.790001,71.339996,71.730003,67.737953,17300
2015-06-17,72.040001,72.089996,71.529999,71.839996,67.841812,21000
2015-06-18,72.120003,72.930000,72.120003,72.860001,68.805061,17700
2015-06-19,72.809998,72.989998,72.709999,72.800003,68.748390,104900
2015-06-22,73.209999,73.400002,73.089996,73.129997,69.060020,14200
2015-06-23,73.309998,73.309998,73.059998,73.269997,69.192223,19900
2015-06-24,73.019997,73.019997,72.349998,72.400002,68.583138,23300
2015-06-25,72.610001,72.910004,72.559998,72.800003,68.962036,12800
2015-06-26,72.860001,73.010002,72.379997,72.580002,68.753632,26700
2015-06-29,71.959999,72.220001,71.110001,71.230003,67.474815,54400
2015-06-30,71.760002,71.830002,71.250000,71.440002,67.673737,17100
2015-07-01,72.019997,72.129997,71.820000,72.110001,68.308411,38200
2015-07-02,72.309998,72.309998,71.690002,71.949997,68.156853,19700
2015-07-06,71.339996,72.089996,71.339996,71.800003,68.014771,37300
2015-07-07,72.050003,72.260002,70.930000,72.250000,68.441040,205700
2015-07-08,71.919998,71.919998,71.150002,71.190002,67.436928,49800
2015-07-09,71.980003,71.980003,71.349998,71.480003,67.711632,85600
2015-07-10,72.089996,72.690002,72.089996,72.589996,68.763100,121000
2015-07-13,73.099998,73.400002,73.029999,73.360001,69.492508,228100
2015-07-14,73.430000,73.860001,73.419998,73.779999,69.890373,54400
2015-07-15,73.739998,73.839996,73.470001,73.639999,69.757744,58100
2015-07-16,73.959999,74.070000,73.610001,74.059998,70.155602,45400
2015-07-17,74.059998,74.059998,73.720001,74.059998,70.155602,121100
2015-07-20,74.199997,74.459999,74.099998,74.300003,70.382950,427000
2015-07-21,74.300003,74.300003,73.599998,73.879997,69.985123,95100
2015-07-22,73.489998,73.949997,73.449997,73.910004,70.013512,232800
2015-07-23,74.139999,74.190002,73.470001,73.540001,69.663025,71800
2015-07-24,74.550003,74.550003,73.239998,73.370003,69.501991,39600
2015-07-27,73.080002,73.199997,72.800003,72.800003,68.962036,119500
2015-07-28,73.309998,73.760002,72.889999,73.730003,69.843010,37500
2015-07-29,73.940002,74.209999,73.800003,74.209999,70.297699,65700
2015-07-30,74.000000,74.220001,73.620003,74.139999,70.231384,44600
2015-07-31,74.300003,74.459999,74.070000,74.150002,70.240852,41600
2015-08-03,74.330002,74.430000,73.690002,74.070000,70.165085,278000
2015-08-04,73.949997,73.980003,73.570000,73.790001,69.899841,53800
2015-08-05,73.739998,74.239998,73.699997,74.089996,70.184013,137800
2015-08-06,74.209999,74.209999,72.639999,72.760002,68.924156,208300
2015-08-07,72.720001,72.879997,72.089996,72.709999,68.876778,86800
2015-08-10,73.180000,73.519997,73.089996,73.260002,69.397797,141200
2015-08-11,72.830002,73.160004,72.500000,72.820000,68.980972,55100
2015-08-12,72.180000,72.709999,71.410004,72.589996,68.763100,119800
2015-08-13,72.709999,73.209999,72.680000,72.849998,69.009399,114000
2015-08-14,72.690002,73.059998,72.650002,73.029999,69.179924,75700
2015-08-17,72.900002,73.769997,72.699997,73.769997,69.880913,221700
2015-08-18,73.919998,73.980003,73.610001,73.669998,69.786171,76200
2015-08-19,73.459999,73.809998,72.930000,73.379997,69.511467,157000
2015-08-20,72.790001,72.790001,71.580002,71.580002,67.806351,90600
2015-08-21,71.120003,71.120003,69.199997,69.199997,65.551834,117400
2015-08-24,68.309998,68.739998,55.000000,66.459999,62.956287,262900
2015-08-25,67.120003,69.089996,66.250000,66.279999,62.785759,108100
2015-08-26,67.919998,69.040001,66.790001,68.910004,65.277115,129100
2015-08-27,69.989998,76.300003,69.230003,70.599998,66.878029,294800
2015-08-28,70.309998,70.680000,70.059998,70.470001,66.754890,112300
2015-08-31,70.309998,70.500000,69.559998,69.699997,66.025459,532900
2015-09-01,69.000000,69.000000,67.480003,67.809998,64.235092,744600
2015-09-02,68.480003,69.339996,68.220001,69.339996,65.684433,64400
2015-09-03,69.629997,70.190002,69.089996,69.330002,65.674973,67600
2015-09-04,68.699997,68.889999,68.040001,68.639999,65.021362,329100
2015-09-08,69.610001,70.370003,69.360001,70.309998,66.603302,135700
2015-09-09,70.919998,70.980003,69.309998,69.360001,65.703392,39000
2015-09-10,69.300003,70.209999,69.300003,69.739998,66.063354,38700
2015-09-11,69.599998,70.570000,69.599998,70.570000,66.849594,157000
2015-09-14,70.800003,70.800003,70.139999,70.169998,66.470695,68000
2015-09-15,70.430000,71.269997,70.209999,71.070000,67.323235,95300
2015-09-16,71.150002,71.580002,70.820000,71.559998,67.787422,117600
2015-09-17,71.410004,72.690002,71.410004,71.750000,67.967384,302600
2015-09-18,70.849998,71.559998,70.699997,70.709999,66.982224,38300
2015-09-21,71.260002,71.669998,70.550003,71.199997,67.446373,197300
2015-09-22,70.260002,70.550003,69.949997,70.389999,66.679085,111000
2015-09-23,70.440002,70.709999,70.190002,70.480003,66.764351,88000
2015-09-24,69.940002,70.089996,69.120003,69.949997,66.262291,75100
2015-09-25,70.500000,70.500000,68.910004,69.360001,65.870079,66300
2015-09-28,68.959999,68.980003,66.739998,67.199997,63.818748,97400
2015-09-29,67.169998,67.730003,66.239998,66.699997,63.343922,94900
2015-09-30,67.580002,68.260002,67.320000,68.209999,64.777924,471400
2015-10-01,68.309998,68.790001,67.820000,68.790001,65.328766,718000
2015-10-02,67.900002,69.800003,67.599998,69.790001,66.278442,111100
2015-10-05,70.250000,70.639999,70.120003,70.519997,66.971703,131600
2015-10-06,70.449997,70.529999,69.199997,69.620003,66.116997,142400
2015-10-07,69.959999,69.980003,69.169998,69.830002,66.316422,315900
2015-10-08,69.680000,70.410004,69.180000,70.300003,66.762779,1045900
2015-10-09,70.360001,70.750000,70.250000,70.680000,67.123657,162700
2015-10-12,70.529999,71.050003,70.430000,70.949997,67.380081,162400
2015-10-13,70.680000,71.330002,70.500000,70.550003,67.000214,58800
2015-10-14,70.610001,70.849998,69.949997,69.989998,66.468376,63700
2015-10-15,70.190002,70.959999,70.019997,70.959999,67.389549,70700
2015-10-16,71.209999,71.550003,71.110001,71.550003,67.949867,74000
2015-10-19,71.349998,71.949997,71.339996,71.879997,68.263275,76300
2015-10-20,71.820000,71.839996,71.029999,71.269997,67.683960,84900
2015-10-21,71.430000,71.430000,70.349998,70.699997,67.142639,93600
2015-10-22,70.970001,71.199997,70.699997,71.169998,67.588997,341500
2015-10-23,72.339996,72.360001,71.629997,72.110001,68.481705,226300
2015-10-26,72.029999,72.639999,72.029999,72.510002,68.861572,169000
2015-10-27,72.300003,72.760002,72.279999,72.760002,69.099014,99900
2015-10-28,72.879997,73.389999,72.489998,73.349998,69.659325,82700
2015-10-29,73.279999,73.629997,73.279999,73.470001,69.773270,213700
2015-10-30,73.519997,73.650002,73.199997,73.199997,69.516861,87700
2015-11-02,73.330002,73.669998,73.139999,73.570000,69.868233,286600
2015-11-03,73.419998,73.620003,73.070000,73.419998,69.725807,116800
2015-11-04,73.610001,73.660004,73.099998,73.440002,69.744789,150300
2015-11-05,73.650002,74.070000,73.389999,73.930000,70.210121,90600
2015-11-06,73.489998,73.800003,73.220001,73.470001,69.773270,63800
2015-11-09,73.370003,73.370003,72.400002,72.809998,69.146477,129600
2015-11-10,72.660004,73.379997,72.660004,73.320000,69.630829,497400
2015-11-11,73.610001,73.699997,73.190002,73.220001,69.535858,62500
2015-11-12,72.820000,73.080002,72.220001,72.230003,68.595665,266300
2015-11-13,71.940002,72.029999,71.050003,71.050003,67.475029,248800
2015-11-16,70.910004,72.010002,70.860001,71.970001,68.348732,111700
2015-11-17,72.199997,72.720001,72.050003,72.260002,68.624153,64900
2015-11-18,72.459999,73.550003,72.400002,73.500000,69.801758,113900
2015-11-19,73.190002,73.419998,73.010002,73.050003,69.374420,111200
2015-11-20,73.489998,73.860001,73.489998,73.769997,70.058167,60900
2015-11-23,73.800003,74.180000,73.730003,73.930000,70.210121,108300
2015-11-24,73.500000,74.000000,73.169998,73.849998,70.134155,89000
2015-11-25,73.980003,74.199997,73.980003,74.099998,70.371574,161300
2015-11-27,74.169998,74.360001,74.029999,74.260002,70.523521,75600
2015-11-30,74.389999,74.389999,73.550003,73.589996,69.887230,84900
2015-12-01,73.910004,74.480003,73.820000,74.440002,70.694450,92200
2015-12-02,74.470001,74.639999,73.970001,74.050003,70.324089,165800
2015-12-03,74.260002,74.269997,72.589996,72.839996,69.174973,262800
2015-12-04,73.040001,74.540001,73.029999,74.440002,70.694450,86100
2015-12-07,74.510002,74.589996,73.750000,74.129997,70.400055,247700
2015-12-08,73.449997,74.370003,73.449997,74.209999,70.476028,82100
2015-12-09,73.910004,74.300003,72.900002,73.169998,69.488358,133500
2015-12-10,73.110001,73.769997,73.059998,73.230003,69.545357,126200
2015-12-11,72.500000,72.800003,71.930000,71.970001,68.348732,143600
2015-12-14,72.110001,72.760002,71.580002,72.720001,69.061012,506900
2015-12-15,73.430000,73.639999,73.080002,73.150002,69.469353,239100
2015-12-16,73.589996,74.440002,73.309998,74.300003,70.561508,353800
2015-12-17,74.430000,74.430000,73.430000,73.449997,69.754272,562500
2015-12-18,73.209999,73.209999,72.320000,72.330002,68.690628,194300
2015-12-21,72.820000,73.019997,72.480003,72.970001,69.298431,227900
2015-12-22,73.379997,73.550003,72.830002,73.389999,69.697304,682300
2015-12-23,73.839996,73.839996,73.570000,73.830002,70.115158,212500
2015-12-24,73.550003,73.699997,73.430000,73.449997,69.945648,161200
2015-12-28,73.330002,73.639999,73.089996,73.639999,70.126587,386000
2015-12-29,74.029999,74.660004,74.029999,74.529999,70.974129,148600
2015-12-30,74.480003,74.500000,74.070000,74.129997,70.593208,208900
2015-12-31,73.889999,74.089996,73.290001,73.290001,69.793304,178800
2016-01-04,72.080002,72.080002,71.129997,71.809998,68.383896,494400
2016-01-05,72.059998,72.459999,71.800003,72.150002,68.707672,319800
2016-01-06,71.220001,72.110001,71.220001,71.769997,68.345795,262600
2016-01-07,70.480003,71.370003,70.040001,70.169998,66.822144,212000
2016-01-08,70.709999,70.790001,69.339996,69.500000,66.184113,568300
2016-01-11,69.790001,70.160004,69.019997,69.919998,66.584061,460100
2016-01-12,70.559998,70.870003,69.860001,70.669998,67.298294,211500
2016-01-13,70.900002,70.900002,68.360001,68.489998,65.222290,338200
2016-01-14,68.620003,69.779999,67.730003,69.260002,65.955559,347100
2016-01-15,67.349998,68.309998,60.740002,67.949997,64.708054,322900
2016-01-19,68.760002,68.980003,67.860001,68.430000,65.165161,279800
2016-01-20,67.430000,68.339996,65.820000,67.790001,64.555695,883400
2016-01-21,67.959999,68.760002,67.500000,68.019997,64.774704,942500
2016-01-22,68.870003,69.480003,68.800003,69.360001,66.050797,793200
2016-01-25,69.260002,69.519997,68.570000,68.620003,65.346092,489500
2016-01-26,68.860001,69.360001,68.589996,69.220001,65.917465,371800
2016-01-27,69.220001,69.449997,67.809998,68.190002,64.936600,525400
2016-01-28,69.129997,69.389999,68.239998,69.180000,65.879379,278200
2016-01-29,69.059998,70.519997,68.989998,70.500000,67.136398,302100
2016-02-01,70.190002,71.180000,70.180000,70.879997,67.498253,426400
2016-02-02,70.459999,70.570000,69.629997,69.870003,66.536446,758900
2016-02-03,70.139999,70.360001,68.120003,69.139999,65.841263,611700
2016-02-04,68.830002,68.860001,67.959999,68.440002,65.174675,406600
2016-02-05,68.230003,68.230003,66.160004,66.389999,63.222481,427100
2016-02-08,65.349998,65.379997,63.919998,64.879997,61.784515,631000
2016-02-09,64.190002,65.910004,64.190002,65.230003,62.117844,609900
2016-02-10,65.879997,66.879997,65.870003,65.940002,62.793957,668300
2016-02-11,64.919998,65.839996,64.709999,65.430000,62.308300,304900
2016-02-12,66.080002,66.360001,65.760002,66.320000,63.155830,506200
2016-02-16,67.110001,67.470001,66.699997,67.459999,64.241447,146200
2016-02-17,67.940002,68.699997,67.750000,68.540001,65.269920,205100
2016-02-18,68.660004,68.660004,67.849998,67.970001,64.727112,125800
2016-02-19,67.699997,68.379997,67.459999,68.360001,65.098488,92600
2016-02-22,68.919998,69.480003,68.919998,69.389999,66.079353,189000
2016-02-23,69.379997,69.599998,69.000000,69.050003,65.755585,118400
2016-02-24,68.480003,69.540001,68.010002,69.449997,66.136497,110100
2016-02-25,69.629997,70.500000,69.430000,70.500000,67.136398,248100
2016-02-26,70.839996,70.879997,70.129997,70.260002,66.907852,107300
2016-02-29,70.160004,70.589996,69.599998,69.599998,66.279343,240400
2016-03-01,70.190002,71.199997,69.989998,71.199997,67.802994,295300
2016-03-02,71.089996,71.150002,70.629997,71.059998,67.669685,288300
2016-03-03,70.910004,71.019997,70.400002,71.010002,67.622070,268000
2016-03-04,71.089996,71.250000,70.650002,70.910004,67.526848,573000
2016-03-07,70.550003,70.589996,69.739998,70.160004,66.812614,334800
2016-03-08,69.769997,70.550003,69.629997,69.900002,66.565033,608000
2016-03-09,70.279999,70.290001,69.849998,70.250000,66.898338,75900
2016-03-10,70.559998,70.860001,69.669998,70.330002,66.974510,125400
2016-03-11,70.919998,71.470001,70.820000,71.449997,68.041069,163000
2016-03-14,71.230003,71.730003,71.230003,71.599998,68.183922,231400
2016-03-15,71.139999,71.629997,71.139999,71.559998,68.145813,194300
2016-03-16,71.540001,72.089996,71.309998,71.949997,68.517220,281000
2016-03-17,71.839996,72.059998,71.519997,71.910004,68.479141,454400
2016-03-18,72.239998,72.309998,71.809998,72.050003,68.612434,187300
2016-03-21,72.000000,72.260002,71.809998,72.180000,68.736252,234500
2016-03-22,71.839996,72.449997,71.839996,72.209999,68.764809,286800
2016-03-23,71.820000,72.160004,71.699997,71.930000,68.679848,82100
2016-03-24,71.660004,71.910004,71.379997,71.910004,68.660759,253900
2016-03-28,72.059998,72.330002,71.980003,72.120003,68.861259,262400
2016-03-29,72.000000,72.989998,72.000000,72.940002,69.644196,404000
2016-03-30,73.320000,73.480003,73.199997,73.300003,69.987930,143000
2016-03-31,73.279999,73.449997,73.010002,73.099998,69.796974,426600
2016-04-01,72.769997,73.949997,72.769997,73.900002,70.560829,366200
2016-04-04,73.959999,73.959999,73.349998,73.529999,70.207542,416500
2016-04-05,72.919998,73.089996,72.669998,72.769997,69.481880,308300
2016-04-06,72.820000,73.690002,72.820000,73.669998,70.341202,180000
2016-04-07,73.379997,73.449997,72.650002,72.959999,69.663307,329500
2016-04-08,73.379997,73.379997,72.639999,72.839996,69.548714,345400
2016-04-11,73.059998,73.209999,72.360001,72.389999,69.119049,180900
2016-04-12,72.410004,72.879997,72.080002,72.809998,69.520050,781000
2016-04-13,73.239998,73.290001,72.830002,73.220001,69.911560,191000
2016-04-14,73.279999,73.470001,73.110001,73.150002,69.844696,115100
2016-04-15,73.230003,73.330002,73.050003,73.320000,70.007027,331400
2016-04-18,73.150002,73.870003,73.150002,73.849998,70.513077,203300
2016-04-19,74.209999,74.209999,73.279999,73.589996,70.264824,224600
2016-04-20,73.690002,74.019997,73.449997,73.720001,70.388969,185500
2016-04-21,73.790001,73.790001,73.169998,73.239998,69.930634,179800
2016-04-22,72.830002,72.940002,72.190002,72.769997,69.481880,233100
2016-04-25,72.510002,72.900002,72.419998,72.900002,69.606010,140000
2016-04-26,73.019997,73.209999,72.650002,72.820000,69.529617,172900
2016-04-27,72.820000,73.000000,72.389999,72.809998,69.520050,262500
2016-04-28,72.949997,73.430000,72.339996,72.519997,69.243179,173600
2016-04-29,72.650002,72.750000,72.089996,72.639999,69.357750,334600
2016-05-02,72.790001,73.610001,72.790001,73.559998,70.236198,353100
2016-05-03,73.040001,73.400002,72.839996,73.059998,69.758781,177200
2016-05-04,72.629997,73.089996,72.580002,72.989998,69.691940,146500
2016-05-05,72.959999,73.180000,72.779999,72.870003,69.577354,50600
2016-05-06,72.790001,73.339996,72.540001,73.330002,70.016571,137300
2016-05-09,73.309998,74.050003,73.309998,73.849998,70.513077,101500
2016-05-10,74.209999,74.839996,74.120003,74.839996,71.458344,140800
2016-05-11,74.790001,74.790001,74.029999,74.029999,70.684944,208500
2016-05-12,74.400002,74.489998,73.750000,74.209999,70.856812,78000
2016-05-13,74.110001,74.339996,73.690002,73.800003,70.465347,68000
2016-05-16,73.820000,74.480003,73.629997,74.279999,70.923645,180400
2016-05-17,74.110001,74.180000,73.059998,73.250000,69.940201,203000
2016-05-18,73.019997,73.650002,72.750000,73.230003,69.921097,270100
2016-05-19,72.800003,73.099998,72.529999,72.980003,69.682396,125800
2016-05-20,73.169998,73.529999,73.169998,73.309998,69.997475,104600
2016-05-23,73.309998,73.370003,72.989998,73.010002,69.711029,439800
2016-05-24,73.269997,74.250000,73.269997,74.180000,70.828163,231500
2016-05-25,74.300003,74.419998,74.129997,74.220001,70.866364,145500
2016-05-26,74.349998,74.470001,74.190002,74.370003,71.009583,111300
2016-05-27,74.470001,74.699997,74.410004,74.620003,71.248299,89600
2016-05-31,74.750000,74.769997,74.160004,74.419998,71.057320,339200
2016-06-01,74.209999,74.639999,74.209999,74.629997,71.257828,149300
2016-06-02,74.529999,74.830002,74.430000,74.830002,71.448792,177600
2016-06-03,74.889999,75.239998,74.669998,75.120003,71.725700,201100
2016-06-06,75.190002,75.269997,74.870003,75.080002,71.687492,415600
2016-06-07,75.190002,75.370003,75.070000,75.099998,71.706589,223900
2016-06-08,75.180000,75.620003,75.110001,75.559998,72.145805,173600
2016-06-09,75.379997,75.910004,75.379997,75.839996,72.413139,162800
2016-06-10,75.449997,75.589996,75.160004,75.400002,71.993034,174200
2016-06-13,75.150002,75.459999,74.879997,74.919998,71.534729,190500
2016-06-14,74.769997,75.000000,74.570000,75.000000,71.611122,163700
2016-06-15,75.099998,75.209999,74.769997,74.830002,71.448792,423100
2016-06-16,74.620003,75.169998,74.400002,75.129997,71.735260,224400
